mouseEntryTime,mouseName,mouseRFID,tunnelID,taskType,phaseID,pGo,Stim. freq (Hz),Stim. amp,ITI,stimulusType,stimulusSide,stimulusTime,stimDuration(sec),timeout(sec),trialType,responseWindow(sec),mouseResponse,responseTimes,isLickBeforeStimulus,autoReward,punishment,preLicks,rand_delay_after_cue,ITI_blocks,cueStartTime,is_water,start_delay_min,start_delay_max,out_resp_prelick
2023-06-04 10:18:06.914874,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685863089.3887115, 1685863089.8405263, 1685863089.9412656, 1685863090.0421174, 1685863090.1428483, 1685863090.2435696, 1685863090.3443341, 1685863090.4450579, 1685863090.5457551, 1685863090.6466799, 1685863090.7476974, 1685863090.94896, 1685863091.0500839, 1685863091.1510181, 1685863091.251763, 1685863091.35256, 1685863091.4533467, 1685863091.5541284, 1685863091.6549158]",True,,,"[1685863088.134186, 1685863088.1847873, 1685863088.317849, 1685863088.6397505, 1685863088.8372488]",0.75,15,1685863088.0984437,1,0.75,0.75,0.0
2023-06-04 10:18:16.577869,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,NoLick,[],True,,,"[1685863097.7600498, 1685863097.810554, 1685863097.9056358, 1685863097.9560018, 1685863098.0251026, 1685863098.0803862, 1685863098.1306942, 1685863098.1811423, 1685863098.2494795, 1685863098.497244, 1685863098.54789]",0.75,15,1685863097.7598877,0,0.75,0.75,0.0
2023-06-04 10:18:22.782900,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685863104.937906, 1685863105.2898562, 1685863105.390582, 1685863105.4912462, 1685863105.5918832, 1685863105.692524, 1685863105.7932143, 1685863105.8939395, 1685863105.9946399, 1685863106.095364, 1685863106.1960294, 1685863106.296704, 1685863106.397362, 1685863106.498083, 1685863106.6989949, 1685863106.7997773, 1685863106.9005547, 1685863107.1015377, 1685863107.2021794, 1685863107.50322, 1685863107.6038651]",True,,,"[1685863103.9775312, 1685863104.02847, 1685863104.0794508, 1685863104.1302578, 1685863104.2430813, 1685863104.2939577, 1685863104.3447611, 1685863104.3955252, 1685863104.465613, 1685863104.5854583, 1685863104.6361377, 1685863104.6867847]",0.75,15,1685863103.9773655,1,0.75,0.75,0.0
2023-06-04 10:18:32.059612,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685863114.193068, 1685863114.6447208, 1685863114.7453918, 1685863114.8460321, 1685863114.946608, 1685863115.0472162, 1685863115.1478462, 1685863115.2484653, 1685863115.3490853, 1685863115.449731, 1685863115.5503676, 1685863115.6510193, 1685863115.7516205, 1685863115.852225, 1685863115.9528317, 1685863116.0534706, 1685863116.1542008, 1685863116.2547796, 1685863116.4555597, 1685863116.5562003, 1685863116.7570632]",True,,,"[1685863113.2426429, 1685863113.2931874, 1685863113.3435843, 1685863113.4086652, 1685863113.4592502, 1685863113.5097492, 1685863113.6073585, 1685863113.821803, 1685863113.872367]",0.75,15,1685863113.2424777,1,0.75,0.75,0.0
2023-06-04 10:18:50.135463,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685863132.1710796, 1685863132.7231905, 1685863132.8242738, 1685863132.9251635, 1685863133.0260313, 1685863133.1267989, 1685863133.2275627, 1685863133.3283327, 1685863133.4292133, 1685863133.5300212, 1685863133.7310677, 1685863133.8316913, 1685863133.9323597, 1685863134.033055, 1685863134.233981, 1685863134.3347635, 1685863134.6361704, 1685863134.7371314, 1685863134.837895, 1685863134.9386978, 1685863135.0394964]",True,,,"[1685863131.3423896, 1685863131.470792, 1685863131.5212147, 1685863131.5716624, 1685863131.6226544, 1685863131.67304, 1685863131.7234557, 1685863131.7737923, 1685863131.8241765, 1685863131.8745117, 1685863131.9248877, 1685863131.9821634]",0.75,15,1685863131.32071,1,0.75,0.75,0.0
2023-06-04 10:19:08.193368,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685863150.2294443, 1685863150.5818133, 1685863150.6824906, 1685863150.7832048, 1685863150.88391, 1685863150.9846098, 1685863151.0852866, 1685863151.2861385, 1685863151.3867881, 1685863151.487479, 1685863151.5881748, 1685863151.6913002, 1685863151.791984, 1685863151.8926861, 1685863151.993394, 1685863152.0941083, 1685863152.194818, 1685863152.4959223, 1685863152.5966163, 1685863152.7977312, 1685863152.8984556]",True,,,"[1685863149.5147216, 1685863149.5652921, 1685863149.6157038, 1685863149.666184, 1685863149.8971612, 1685863149.947652, 1685863149.9980283]",0.75,15,1685863149.3790581,1,0.75,0.75,0.0
2023-06-04 10:19:19.376945,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685863161.433828, 1685863161.7856817, 1685863161.8862987, 1685863161.9869237, 1685863162.0875084, 1685863162.1882124, 1685863162.2889516, 1685863162.3897126, 1685863162.4903858, 1685863162.5911288, 1685863162.6917198, 1685863162.7923265, 1685863162.892951, 1685863163.0938745, 1685863163.1946576, 1685863163.5960436, 1685863163.9975812, 1685863164.1989846, 1685863164.30004]",True,,,"[1685863160.6796327, 1685863160.7302117, 1685863160.7808502, 1685863160.8314097, 1685863160.9654713, 1685863161.0159705, 1685863161.0664072, 1685863161.116936, 1685863161.1675081, 1685863161.2182603]",0.75,15,1685863160.5834398,1,0.75,0.75,0.0
2023-06-04 10:19:28.665356,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685863170.7064252, 1685863171.258643, 1685863171.359304, 1685863171.4599857, 1685863171.5606878, 1685863171.761693, 1685863171.8623278, 1685863171.9629824, 1685863172.0636265, 1685863172.1642704, 1685863172.2649157, 1685863172.365508, 1685863172.4661345, 1685863172.5668204, 1685863172.7676907, 1685863172.8683863, 1685863173.0692282, 1685863173.1699383, 1685863173.2705357, 1685863173.5716774]",True,,,"[1685863169.8562076, 1685863169.9067621, 1685863169.9571655, 1685863170.0075424, 1685863170.0579436, 1685863170.1085665, 1685863170.2774966, 1685863170.3280845, 1685863170.3784983, 1685863170.4291115, 1685863170.4795117, 1685863170.5468833]",0.75,15,1685863169.8560376,1,0.75,0.75,0.0
2023-06-04 10:19:49.564097,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685863191.7062776, 1685863192.057224, 1685863192.2579305, 1685863192.3584616, 1685863192.4591565, 1685863192.559797, 1685863192.6604457, 1685863192.761184, 1685863192.8617587, 1685863192.962357, 1685863193.0629754, 1685863193.1636584, 1685863193.364623, 1685863193.4653296, 1685863193.5659926, 1685863193.7669163, 1685863194.1682045]",True,,,"[1685863191.1798275, 1685863191.2304242, 1685863191.2808702]",0.75,15,1685863190.7557356,1,0.75,0.75,0.0
2023-06-04 10:19:58.839144,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685863200.8766744, 1685863201.227809, 1685863201.3284676, 1685863201.4291217, 1685863201.6299853, 1685863201.7313416, 1685863201.8325408, 1685863201.933201, 1685863202.0339036, 1685863202.134582, 1685863202.2352421, 1685863202.3359585, 1685863202.4366274, 1685863202.5372803, 1685863202.6379836, 1685863202.7386937, 1685863202.8393986, 1685863202.9401143, 1685863203.0408528, 1685863203.1415207, 1685863203.2422252, 1685863203.342923, 1685863203.6440668, 1685863203.744776]",True,,,"[1685863200.0264556, 1685863200.076975, 1685863200.1274228, 1685863200.1779642, 1685863200.2284007, 1685863200.2789338, 1685863200.3293707, 1685863200.379888, 1685863200.4824905, 1685863200.5330098, 1685863200.5834043, 1685863200.6578555]",0.75,15,1685863200.0262978,1,0.75,0.75,0.0
2023-06-04 10:20:16.853981,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,NoLick,[],True,,,"[1685863218.2123408, 1685863218.3313575, 1685863218.381862, 1685863218.4323223, 1685863218.6039171, 1685863218.6544619, 1685863218.7049665, 1685863218.755533, 1685863218.806078]",0.75,15,1685863218.05019,0,0.75,0.75,0.0
2023-06-04 10:20:28.008523,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,NoLick,[],True,,,"[1685863229.2601364, 1685863229.3109105, 1685863229.4091477, 1685863229.4597657, 1685863229.5102787, 1685863229.561187, 1685863229.7490056, 1685863229.7996807, 1685863229.8630917, 1685863229.9141688, 1685863229.9646044]",0.75,15,1685863229.205214,0,0.75,0.75,0.0
2023-06-04 10:20:38.274402,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,NoLick,[],True,,,"[1685863239.4831197, 1685863239.5345669, 1685863240.0306468, 1685863240.1538532, 1685863240.2043386, 1685863240.254812]",0.75,15,1685863239.482941,0,0.75,0.75,0.0
2023-06-04 10:20:51.672649,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685863253.919422, 1685863254.270435, 1685863254.3710303, 1685863254.4716678, 1685863254.5723815, 1685863254.673096, 1685863254.7738404, 1685863254.874564, 1685863254.9806561, 1685863255.0814297, 1685863255.382524, 1685863255.884209, 1685863255.9848452, 1685863256.1859117, 1685863256.5872397]",True,,,"[1685863253.097004, 1685863253.333357]",0.75,15,1685863252.8688393,1,0.75,0.75,0.0
2023-06-04 10:21:01.234850,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685863263.2814755, 1685863263.7331994, 1685863263.8337798, 1685863263.9344049, 1685863264.0350816, 1685863264.1357672, 1685863264.2409744, 1685863264.3416789, 1685863264.4423227, 1685863264.5429862, 1685863264.6436753, 1685863264.7443554, 1685863264.9452484, 1685863265.0459614, 1685863265.1466827, 1685863265.347702, 1685863265.7491186, 1685863265.8498898]",True,,,"[1685863262.5022507, 1685863262.7213511, 1685863263.046613]",0.75,15,1685863262.4311547,1,0.75,0.75,0.0
2023-06-04 10:21:10.504815,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685863272.5768988, 1685863273.1297178, 1685863273.2311075, 1685863273.3318636, 1685863273.4326437, 1685863273.533418, 1685863273.6341114, 1685863273.7348077, 1685863273.8355274, 1685863273.9364383, 1685863274.1375804, 1685863274.2385736, 1685863274.3393948, 1685863274.4401903, 1685863274.540993, 1685863274.641665, 1685863274.7423098, 1685863274.8430061, 1685863275.0438895, 1685863275.1448016, 1685863275.3459387]",True,,,"[1685863271.701472, 1685863271.7520056, 1685863271.8831987, 1685863271.968811, 1685863272.019311, 1685863272.0697656, 1685863272.1213064, 1685863272.1719844, 1685863272.2744634, 1685863272.3250275, 1685863272.3755171, 1685863272.4260473]",0.75,15,1685863271.7012944,1,0.75,0.75,0.0
2023-06-04 10:21:19.823775,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685863281.8711178, 1685863282.3241727, 1685863282.4249616, 1685863282.5257313, 1685863282.626472, 1685863282.7272375, 1685863282.8279762, 1685863282.9287057, 1685863283.0294273, 1685863283.1301866, 1685863283.230953, 1685863283.3316414, 1685863283.4323075, 1685863283.5329845, 1685863283.6336622, 1685863283.9348202, 1685863284.0355592, 1685863284.1362288, 1685863284.2369776, 1685863284.3377268, 1685863284.6390398, 1685863284.7398276]",True,,,"[1685863281.0208974, 1685863281.0714633, 1685863281.1219637, 1685863281.2279334, 1685863281.2786086, 1685863281.3291166, 1685863281.3799489, 1685863281.4304376, 1685863281.4812775, 1685863281.53198, 1685863281.582921, 1685863281.6335247, 1685863281.6841779]",0.75,15,1685863281.0207005,1,0.75,0.75,0.0
2023-06-04 10:21:29.113355,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685863291.1557915, 1685863291.7086196, 1685863291.8094206, 1685863291.9102118, 1685863292.010973, 1685863292.1116235, 1685863292.212317, 1685863292.3130083, 1685863292.4136956, 1685863292.5143793, 1685863292.6150715, 1685863292.8159637, 1685863293.0168955, 1685863293.318179, 1685863293.4191906, 1685863293.7205324, 1685863293.8213208]",True,,,"[1685863290.4030015, 1685863290.453619, 1685863290.5516956, 1685863290.7094097, 1685863290.7599018, 1685863290.8102975, 1685863290.860897, 1685863290.9118304]",0.75,15,1685863290.3054156,1,0.75,0.75,0.0
2023-06-04 10:21:38.380250,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685863300.6206484, 1685863301.2722669, 1685863301.3735244, 1685863301.474189, 1685863301.5748847, 1685863301.6755898, 1685863301.7762976, 1685863301.8770041, 1685863301.9776893, 1685863302.0783885, 1685863302.1790805, 1685863302.3799837, 1685863302.4807248, 1685863302.5814018, 1685863302.8824885, 1685863302.9831982]",False,,,[],0.75,15,1685863299.570036,1,0.75,0.75,0.0
2023-06-04 10:21:47.647910,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685863309.9882941, 1685863310.3395832, 1685863310.4401884, 1685863310.5408561, 1685863310.6414433, 1685863310.7420144, 1685863310.842602, 1685863310.9432006, 1685863311.0437822, 1685863311.14437, 1685863311.2450972, 1685863311.345812, 1685863311.4465244, 1685863311.5472813, 1685863311.6512415, 1685863311.751885, 1685863311.9527776, 1685863312.053477, 1685863312.1541843, 1685863312.555669]",True,,,"[1685863308.8371794, 1685863308.8877482, 1685863309.0443206, 1685863309.0948281, 1685863309.3069124, 1685863309.413733, 1685863309.4642212, 1685863309.5146124]",0.75,15,1685863308.8370125,1,0.75,0.75,0.0
2023-06-04 10:21:56.916748,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,NoLick,[],True,,,"[1685863318.318873, 1685863318.3698063, 1685863318.4201396, 1685863318.4705331, 1685863318.642533, 1685863318.693817, 1685863318.7648811, 1685863318.8165028, 1685863318.8669348]",0.75,15,1685863318.1077948,0,0.75,0.75,0.0
2023-06-04 10:22:03.092222,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685863327.5449395, 1685863327.996493]",True,,,"[1685863324.3828943, 1685863324.4333673]",0.75,15,1685863324.2897696,1,0.75,0.75,0.0
2023-06-04 10:22:22.572522,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685863344.7137911, 1685863345.0650263, 1685863345.2658575, 1685863345.3665292, 1685863345.5674636, 1685863345.6681159, 1685863345.7687328, 1685863345.869425, 1685863345.9701319, 1685863346.070945, 1685863346.472355, 1685863346.873924, 1685863347.175288, 1685863347.4767783]",True,,,"[1685863343.8355272, 1685863343.8861115, 1685863343.936451, 1685863344.0321352, 1685863344.0827608, 1685863344.1332045, 1685863344.194364, 1685863344.2885783, 1685863344.339187, 1685863344.4037757]",0.75,15,1685863343.7632654,1,0.75,0.75,0.0
2023-06-04 10:22:31.836354,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,NoLick,[],True,,,"[1685863353.0495386, 1685863353.1004493, 1685863353.1512322, 1685863353.3957062, 1685863353.4462857, 1685863353.497308, 1685863353.7425933, 1685863353.793443, 1685863353.8445218]",0.75,15,1685863353.0493698,0,0.75,0.75,0.0
2023-06-04 10:22:40.344912,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685863362.4983819, 1685863362.849658, 1685863363.0504901, 1685863363.1511035, 1685863363.3518174, 1685863363.4524503, 1685863363.5530064, 1685863363.6535404, 1685863363.7541327, 1685863363.8547716, 1685863363.955394, 1685863364.0560207, 1685863364.1566315, 1685863364.257235, 1685863364.4580562, 1685863364.7591183, 1685863364.8597496, 1685863365.1608145]",True,,,"[1685863361.6526353, 1685863361.703148, 1685863361.8783307, 1685863361.9289377, 1685863362.1462374, 1685863362.1967564, 1685863362.2471685]",0.75,15,1685863361.535812,1,0.75,0.75,0.0
2023-06-04 10:23:02.760495,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685863385.1022563, 1685863385.45404, 1685863385.6549509, 1685863385.7556357, 1685863385.8563814, 1685863385.9571059, 1685863386.0577862, 1685863386.1584897, 1685863386.259279, 1685863386.5605872, 1685863386.6613219, 1685863386.9624693, 1685863387.3638833, 1685863387.464609]",True,,,"[1685863383.9516952, 1685863384.1424553, 1685863384.3301148, 1685863384.407301, 1685863384.4577985, 1685863384.508197]",0.75,15,1685863383.9515254,1,0.75,0.75,0.0
2023-06-04 10:23:19.355603,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685863401.4167938, 1685863401.968515, 1685863402.069286, 1685863402.1700342, 1685863402.270727, 1685863402.371402, 1685863402.4720376, 1685863402.5726619, 1685863402.6733098, 1685863402.7745423, 1685863402.8757405, 1685863403.1769416]",True,,,"[1685863400.6021261, 1685863400.652693, 1685863400.7031462, 1685863400.7536402, 1685863401.0577402, 1685863401.108258, 1685863401.2153406, 1685863401.2659254]",0.75,15,1685863400.5471473,1,0.75,0.75,0.0
2023-06-04 10:23:28.644677,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685863410.7862, 1685863411.1372454, 1685863411.2377305, 1685863411.338219, 1685863411.438784, 1685863411.5398803, 1685863411.6406624, 1685863411.74134, 1685863411.841977, 1685863411.9426277, 1685863412.2436604, 1685863412.6451335, 1685863413.1472497, 1685863413.4488268]",True,,,"[1685863409.9923797, 1685863410.4622843]",0.75,15,1685863409.8357317,1,0.75,0.75,0.0
2023-06-04 10:23:37.909045,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,NoLick,[],True,,,"[1685863419.101143, 1685863419.1515396, 1685863419.2023923, 1685863419.2829614, 1685863419.377123, 1685863419.4709916, 1685863419.5215056, 1685863419.5719838, 1685863419.6520624, 1685863419.7026162, 1685863419.7530975, 1685863419.803686, 1685863419.8543162]",0.75,15,1685863419.1009808,0,0.75,0.75,0.0
2023-06-04 10:23:57.175401,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685863439.7199125, 1685863440.1714911, 1685863440.37226, 1685863440.4728243, 1685863440.57339, 1685863440.6740017, 1685863440.7746158, 1685863440.8752515, 1685863440.9758391, 1685863441.1768076, 1685863441.2775028, 1685863441.6789417]",True,,,"[1685863438.8494127, 1685863438.8999743, 1685863438.9503677]",0.75,15,1685863438.3688595,1,0.75,0.75,0.0
2023-06-04 10:24:06.444325,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685863448.588988, 1685863449.1413097, 1685863449.342189, 1685863449.4428287, 1685863449.5434885, 1685863449.6441824, 1685863449.7448707, 1685863449.845566, 1685863449.946253, 1685863450.046991, 1685863450.4482899, 1685863450.54901, 1685863450.9503763]",True,,,"[1685863447.6384294, 1685863447.688983, 1685863447.9577808, 1685863448.0083263, 1685863448.1489627, 1685863448.2170472, 1685863448.2676065]",0.75,15,1685863447.638255,1,0.75,0.75,0.0
2023-06-04 10:24:15.717579,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685863457.859988, 1685863458.3114955, 1685863458.4121554, 1685863458.512854, 1685863458.6135304, 1685863458.71438, 1685863458.8151426, 1685863458.9196303, 1685863459.6217244]",True,,,"[1685863456.9095418, 1685863456.9610453, 1685863457.0114388, 1685863457.0914211, 1685863457.14197, 1685863457.192455, 1685863457.3586354, 1685863457.409257, 1685863457.4597752, 1685863457.5107214, 1685863457.561623]",0.75,15,1685863456.9093707,1,0.75,0.75,0.0
2023-06-04 10:24:24.996333,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685863467.1465206, 1685863467.4983535, 1685863467.5989635, 1685863467.6995602, 1685863467.9005368, 1685863468.0013638, 1685863468.1020057, 1685863468.4031277, 1685863468.5038931, 1685863468.6046634, 1685863468.705473, 1685863468.8062274, 1685863468.9069703, 1685863469.1080375, 1685863469.2090182, 1685863469.3098524, 1685863469.611199]",True,,,"[1685863466.3453043, 1685863466.4426525, 1685863466.6849008, 1685863466.7354376, 1685863466.785869]",0.75,15,1685863466.1959987,1,0.75,0.75,0.0
2023-06-04 10:24:34.270583,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685863476.4224281, 1685863476.8748324, 1685863476.9755623, 1685863477.3770688, 1685863477.4778743, 1685863477.5786355, 1685863477.6793897, 1685863477.780199, 1685863477.8809648, 1685863477.9816527, 1685863478.1826282, 1685863478.2833164, 1685863478.684814, 1685863478.8858597, 1685863478.9866524, 1685863479.0874474]",True,,,"[1685863475.4719315, 1685863475.6516612, 1685863475.7408297, 1685863475.7913723, 1685863475.8418503, 1685863475.8924, 1685863475.9432406, 1685863475.994122]",0.75,15,1685863475.4717703,1,0.75,0.75,0.0
2023-06-04 10:24:43.545592,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,NoLick,[],True,,,"[1685863484.8659754, 1685863484.91671, 1685863485.0440016, 1685863485.094858, 1685863485.3090043, 1685863485.3680131, 1685863485.4188097, 1685863485.4695542, 1685863485.5204692]",0.75,15,1685863484.7619853,0,0.75,0.75,0.0
2023-06-04 10:24:49.756341,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685863491.9151347, 1685863492.2668922, 1685863492.3674834, 1685863492.4680116, 1685863492.568783, 1685863492.6695144, 1685863492.7702847, 1685863492.8710248, 1685863492.9717116, 1685863493.072352, 1685863493.1730058, 1685863493.2737148, 1685863493.3744256, 1685863493.4751513, 1685863493.5758991, 1685863493.8771806, 1685863493.9779804]",True,,,"[1685863490.9647546, 1685863491.0154042, 1685863491.0659683, 1685863491.1164885, 1685863491.3371353, 1685863491.3880239, 1685863491.4387465, 1685863491.489621]",0.75,15,1685863490.9645863,1,0.75,0.75,0.0
2023-06-04 10:24:59.052261,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,NoLick,[],True,,,"[1685863500.311704, 1685863500.418869, 1685863500.5889735, 1685863500.656436, 1685863500.7069328, 1685863500.757368, 1685863500.9119425, 1685863500.9624681, 1685863501.013037]",0.75,15,1685863500.2554266,0,0.75,0.75,0.0
2023-06-04 10:25:16.855847,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685863519.024335, 1685863519.475818, 1685863519.6766548, 1685863519.7774224, 1685863519.8780406, 1685863519.9786599, 1685863520.0792673, 1685863520.179908, 1685863520.2806232, 1685863520.3812864, 1685863520.4819646, 1685863520.6827824, 1685863520.7834518, 1685863521.1849945]",True,,,"[1685863518.0566697, 1685863518.1218185, 1685863518.1854928, 1685863518.2619529, 1685863518.3250375, 1685863518.375533, 1685863518.4428582, 1685863518.4933395, 1685863518.5715194, 1685863518.6219678, 1685863518.6723728, 1685863518.7227142, 1685863518.7731287]",0.75,15,1685863518.0565035,1,0.75,0.75,0.0
2023-06-04 10:25:26.154032,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,NoLick,[],True,,,"[1685863527.3578591, 1685863527.5276697, 1685863527.5782273, 1685863527.7873998, 1685863527.8379912, 1685863527.9505925, 1685863528.0011423, 1685863528.051542, 1685863528.1037016, 1685863528.154436]",0.75,15,1685863527.357693,0,0.75,0.75,0.0
2023-06-04 10:25:58.298500,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,NoLick,[],True,,,"[1685863559.5425029, 1685863559.5931067, 1685863560.0139072, 1685863560.0644748, 1685863560.2565014, 1685863560.3071842]",0.75,15,1685863559.5083065,0,0.75,0.75,0.0
2023-06-04 10:26:24.515746,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685863586.5953076, 1685863587.046548, 1685863587.347641, 1685863587.4484575, 1685863587.6495025, 1685863587.7502697, 1685863587.8510153, 1685863587.9516811, 1685863588.1527374, 1685863588.253676, 1685863588.3545482, 1685863588.455328, 1685863588.6564474, 1685863588.8606718, 1685863589.4626193]",True,,,"[1685863585.7314289, 1685863585.7819014, 1685863586.1534553, 1685863586.2039735, 1685863586.2543905, 1685863586.3048606, 1685863586.3552608, 1685863586.444457]",0.75,15,1685863585.7264564,1,0.75,0.75,0.0
2023-06-04 10:26:33.826167,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685863596.078554, 1685863596.5296843, 1685863596.6302836, 1685863596.7308755, 1685863596.8314364, 1685863596.9319987, 1685863597.0325334, 1685863597.133138, 1685863597.233793, 1685863597.4346812, 1685863597.635541, 1685863597.7362401, 1685863597.836983, 1685863597.9377255, 1685863598.0384967, 1685863598.1392262, 1685863598.440309, 1685863598.541005]",True,,,"[1685863595.2538166, 1685863595.3044145, 1685863595.354876]",0.75,15,1685863595.0279367,1,0.75,0.75,0.0
2023-06-04 10:26:43.107542,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,NoLick,[],True,,,"[1685863604.3106294, 1685863604.3610146, 1685863604.4113514, 1685863604.4617174, 1685863604.5120604, 1685863604.5624318, 1685863604.6127763, 1685863604.6631496, 1685863604.7134976, 1685863604.8105934, 1685863604.8611596, 1685863604.9116778, 1685863604.962241, 1685863605.0127249, 1685863605.0634332]",0.75,15,1685863604.31047,0,0.75,0.75,0.0
2023-06-04 10:27:04.459584,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685863626.6422472, 1685863627.1937587, 1685863627.294489, 1685863627.3952765, 1685863627.4960868, 1685863627.5968978, 1685863627.6977239, 1685863627.7984345, 1685863627.8993754, 1685863628.0005424, 1685863628.1012216, 1685863628.2018688, 1685863628.302524, 1685863628.4032495, 1685863628.5040193, 1685863628.6047995, 1685863628.7055662, 1685863628.8063502, 1685863628.9071705, 1685863629.2085226]",True,,,"[1685863625.7949972, 1685863625.8457022, 1685863626.2900045, 1685863626.3407257, 1685863626.3911712]",0.75,15,1685863625.6852326,1,0.75,0.75,0.0
2023-06-04 10:27:13.768537,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685863635.8226721, 1685863636.2743108, 1685863636.374981, 1685863636.4756198, 1685863636.5762823, 1685863636.67693, 1685863636.777575, 1685863636.8782353, 1685863636.9788444, 1685863637.0795035, 1685863637.1801252, 1685863637.2807083, 1685863637.3813078, 1685863637.4819708, 1685863637.5826576, 1685863637.7836285, 1685863637.8843458, 1685863638.1856697, 1685863638.2867568, 1685863638.5881994, 1685863638.689279]",True,,,"[1685863634.97247, 1685863635.0230854, 1685863635.073612, 1685863635.2823713, 1685863635.3329482, 1685863635.3834593, 1685863635.4340303, 1685863635.48455, 1685863635.5351286, 1685863635.5856295]",0.75,15,1685863634.9723024,1,0.75,0.75,0.0
2023-06-04 10:27:31.062289,R13,210805003418,pinkPort,Reward,Reward,,,,4.0,,,,,,thirsty mouse,,Lick,"[1685863651.5636375, 1685863651.6408277, 1685863651.7527883, 1685863651.8718648, 1685863651.9221816, 1685863652.0843318, 1685863652.302573, 1685863652.5155663, 1685863652.5658393, 1685863652.6160984, 1685863652.6954548, 1685863652.7934973, 1685863652.921605, 1685863653.0239596, 1685863653.0742521, 1685863653.1245646, 1685863653.1963158, 1685863653.5261135]",,,,,,,0,0.75,0.75,0.0
