 ,Mean1,Mean2,Mean3,Mean4
9012,105.441,47.709,46.122,39.565
9013,107.035,57.583,39.776,31.808
9014,100.710,59.198,39.751,32.991
9015,107.464,51.455,44.693,39.487
9016,112.819,52.295,33.873,34.038
9017,106.508,50.659,45.805,28.986
9018,96.924,51.020,30.268,37.925
9019,94.266,48.102,39.878,25.853
9020,98.358,50.440,58.512,29.007
9021,108.051,52.716,36.956,33.421
9022,100.802,51.511,43.361,32.201
9023,94.493,45.545,42.512,33.815
9024,97.965,49.087,41.463,28.081
9025,88.651,47.906,40.400,32.190
9026,95.596,49.026,35.073,28.446
9027,99.433,47.082,33.063,33.427
9028,100.485,41.675,28.493,31.195
9029,97.286,35.286,33.361,29.663
9030,99.642,51.179,26.346,32.237
9031,109.122,41.986,46.327,39.256
9032,118.856,47.378,47.327,28.030
9033,115.774,54.153,25.585,37.177
9034,126.780,48.032,44.961,29.303
9035,116.870,57.850,40.790,34.616
9036,108.923,55.804,29.707,38.176
9037,122.002,46.678,33.615,39.659
9038,126.837,38.591,38.990,30.910
9039,124.632,47.976,50.068,41.941
9040,123.599,54.680,36.751,44.686
9041,127.106,44.451,40.912,46.674
9042,129.829,53.477,42.356,47.550
9043,127.861,56.707,44.380,49.704
9044,132.883,53.913,60.946,46.183
9045,134.415,54.520,49.127,54.392
9046,120.285,59.542,46.922,60.111
9047,132.195,58.947,50.859,49.111
9048,119.748,57.056,48.107,51.948
9049,120.467,53.494,64.210,52.353
9050,119.694,62.855,38.063,52.513
9051,117.413,58.077,39.698,59.901
9052,123.457,47.026,47.600,52.934
9053,122.753,46.978,36.493,61.663
9054,125.112,64.083,58.849,56.993
9055,126.113,58.101,36.215,50.772
9056,113.503,59.589,42.824,61.826
9057,120.873,46.981,40.678,51.280
9058,112.173,59.852,38.546,55.998
9059,119.355,52.450,37.849,49.122
9060,121.131,59.780,40.780,52.957
9061,115.705,47.221,51.429,48.016
9062,105.347,42.954,36.244,52.348
9063,113.619,47.097,41.098,45.735
9064,106.602,44.286,39.810,47.466
9065,109.016,50.712,35.239,49.305
9066,105.394,44.840,45.839,41.486
9067,101.035,44.010,29.215,42.921
9068,105.291,42.337,50.522,49.079
9069,109.256,44.543,37.224,47.115
9070,108.669,50.387,30.493,38.577
9071,102.503,40.629,48.727,42.048
9072,99.203,39.813,40.405,41.287
9073,108.644,46.639,46.049,38.194
9074,99.766,42.816,32.946,48.674
9075,98.405,43.661,36.961,39.842
9076,101.576,39.177,37.615,42.425
9077,96.230,29.549,36.102,42.289
9078,99.615,52.239,41.059,42.509
9079,96.766,41.767,35.171,41.027
9080,97.240,34.020,29.122,42.522
9081,103.852,37.116,37.215,41.846
9082,96.886,42.332,35.468,43.475
9083,97.593,39.719,32.254,26.674
9084,91.493,38.102,39.888,39.835
9085,92.340,44.567,39.571,37.375
9086,92.484,42.254,37.898,43.421
9087,94.632,27.344,42.429,36.308
9088,91.245,40.293,29.449,40.708
9089,94.375,37.126,29.215,47.204
9090,92.610,37.342,35.073,33.500
9091,90.873,39.687,45.234,35.656
9092,87.065,40.002,29.688,37.545
9093,92.678,42.917,38.371,34.577
9094,98.675,46.733,28.941,39.602
9095,102.898,41.344,47.995,36.848
9096,95.524,39.995,39.434,33.957
9097,95.119,44.886,42.668,38.061
9098,100.232,41.881,40.659,37.022
9099,95.544,48.504,29.400,42.070
9100,98.053,41.189,36.512,37.561
9101,91.733,43.940,35.312,34.172
9102,100.652,52.523,38.302,38.677
9103,97.990,46.474,42.854,31.624
9104,101.878,46.942,42.517,25.817
9105,104.474,53.077,42.156,29.625
9106,94.477,40.727,44.000,30.339
9107,92.226,45.700,39.351,34.491
9108,97.502,45.061,38.000,32.815
9109,101.702,49.225,38.390,39.731
9110,99.778,42.322,34.161,36.683
9111,95.258,47.731,31.034,33.258
9112,97.779,46.295,25.493,32.711
9113,103.382,41.474,39.112,30.821
9114,96.099,50.710,45.385,36.636
9115,101.312,42.482,38.351,33.165
9116,96.945,42.199,31.527,34.565
9117,93.551,40.690,63.137,28.998
9118,93.512,38.329,32.941,28.441
9119,92.875,34.271,38.166,31.427
9120,92.066,39.319,31.546,35.722
9121,94.203,36.351,28.868,38.726
9122,95.314,40.109,33.444,37.982
9123,104.046,37.818,33.395,36.002
9124,93.038,40.731,39.385,38.246
9125,95.785,39.702,42.405,37.582
9126,99.934,34.198,41.844,31.547
9127,96.493,44.595,44.751,37.305
9128,90.440,41.969,43.678,37.079
9129,95.030,41.513,39.590,41.461
9130,92.480,31.959,42.937,41.726
9131,83.654,40.044,34.268,35.041
9132,87.354,39.078,39.024,36.530
9133,87.946,41.330,40.585,42.470
9134,90.079,38.758,26.176,36.848
9135,89.872,38.487,37.029,40.978
9136,90.809,33.150,39.951,30.756
9137,93.696,46.675,46.917,41.414
9138,100.821,38.603,33.420,39.771
9139,99.388,42.072,52.190,36.875
9140,102.163,42.201,48.834,36.690
9141,111.589,38.644,40.098,37.430
9142,108.259,41.279,44.951,36.358
9143,102.978,39.729,42.268,34.751
9144,97.604,43.271,35.673,36.815
9145,106.349,38.930,45.234,32.676
9146,105.524,41.925,41.541,39.550
9147,112.628,44.136,44.883,32.056
9148,110.950,50.267,46.390,36.263
9149,104.489,52.153,34.034,39.496
9150,107.756,52.716,44.332,30.771
9151,98.233,55.359,45.034,40.570
9152,113.173,42.312,46.673,38.511
9153,104.204,47.496,38.522,37.355
9154,106.426,43.123,43.332,38.973
9155,111.119,44.724,34.337,39.106
9156,108.988,52.758,35.093,42.011
9157,111.111,47.554,38.205,46.314
9158,99.062,46.518,40.117,46.853
9159,105.333,43.707,41.507,38.706
9160,107.536,44.850,40.420,50.509
9161,103.713,42.729,43.805,33.720
9162,94.532,49.138,39.488,39.072
9163,96.288,38.574,43.005,37.556
9164,97.165,47.753,31.912,42.312
9165,95.012,42.920,34.517,32.471
9166,93.851,43.697,39.234,30.780
9167,93.335,41.629,38.234,37.577
9168,94.320,42.317,39.576,37.504
9169,95.339,31.305,42.995,32.000
9170,89.215,43.821,36.512,33.367
9171,87.921,41.915,35.688,31.973
9172,88.636,36.341,41.068,36.776
9173,88.259,37.247,36.273,40.373
9174,84.774,42.317,43.117,37.613
9175,89.791,41.475,30.298,46.799
9176,81.567,42.201,32.107,42.088
9177,80.963,36.152,27.698,34.792
9178,89.546,32.494,34.434,38.842
9179,87.052,35.825,35.346,34.695
9180,83.710,40.792,37.790,35.685
9181,78.867,34.578,34.605,34.862
9182,76.493,40.070,25.498,32.116
9183,74.784,35.337,31.678,37.989
9184,81.480,37.090,34.195,33.000
9185,81.868,40.731,35.698,33.444
9186,80.520,30.477,36.171,32.321
9187,76.173,36.422,27.112,31.376
9188,76.896,33.557,39.624,34.568
9189,72.733,33.659,40.580,28.656
9190,76.146,39.436,27.390,29.663
9191,78.127,34.390,55.341,35.204
9192,79.769,42.313,37.746,31.903
9193,72.130,42.959,25.498,27.905
9194,72.188,37.010,49.439,23.353
9195,75.589,36.276,38.932,24.018
9196,74.188,38.281,32.249,34.086
9197,74.307,39.334,36.834,31.068
9198,78.905,40.044,56.566,31.921
9199,74.404,38.022,35.073,28.403
9200,75.675,41.436,34.951,31.645
9201,81.045,31.325,44.820,27.681
9202,85.009,31.593,31.829,27.455
9203,87.398,33.915,36.956,26.432
9204,94.814,39.470,39.707,31.597
9205,102.755,44.586,46.576,34.538
9206,111.691,44.055,33.244,36.430
9207,112.941,43.782,41.005,30.412
9208,115.945,38.276,35.741,36.591
9209,125.314,39.765,43.366,34.312
9210,125.335,43.286,52.322,39.262
9211,125.198,51.034,40.600,41.749
9212,123.656,51.492,35.190,43.754
9213,125.818,47.532,68.410,44.020
9214,128.895,49.606,53.293,43.550
9215,124.627,55.768,39.107,45.199
9216,124.144,53.668,53.224,40.649
9217,119.161,57.806,38.063,49.258
9218,121.486,48.397,49.249,40.063
9219,116.738,57.605,37.985,45.844
9220,118.334,48.697,49.566,44.991
9221,121.305,49.492,41.766,49.414
9222,119.643,45.743,32.546,47.731
9223,118.064,41.535,41.985,41.862
9224,110.942,55.359,50.546,46.871
9225,107.871,47.109,43.132,40.527
9226,110.968,48.964,32.483,36.487
9227,111.757,37.363,45.117,42.059
9228,118.347,46.925,45.224,38.935
9229,106.400,42.044,36.424,38.950
9230,104.737,42.376,39.927,43.179
9231,113.154,43.467,44.015,41.041
9232,107.115,46.433,35.224,43.124
9233,108.344,43.980,47.512,41.903
9234,105.192,44.482,43.649,35.744
9235,105.979,40.409,50.561,44.810
9236,113.734,39.426,35.117,38.351
9237,109.209,41.697,37.220,34.281
9238,97.026,42.223,27.917,31.099
9239,112.920,36.319,34.273,43.556
9240,97.600,46.869,30.663,37.543
9241,103.683,44.976,34.859,42.715
9242,101.220,31.659,34.410,40.387
9243,98.362,41.027,32.800,31.457
9244,103.758,38.721,45.868,36.722
9245,105.672,40.993,46.015,36.728
9246,102.131,37.637,42.927,33.052
9247,91.903,41.542,42.824,35.961
9248,95.301,38.012,38.507,32.405
9249,100.418,30.448,40.200,31.566
9250,101.106,35.765,39.815,33.043
9251,96.621,33.651,31.810,38.556
9252,96.358,35.101,33.912,35.778
9253,110.960,23.395,33.849,28.183
9254,100.864,33.359,33.527,34.073
9255,101.750,33.392,34.078,35.176
9256,113.950,27.414,38.385,35.851
9257,112.621,34.022,32.732,30.387
9258,112.035,35.037,43.639,38.111
9259,106.774,35.339,42.844,29.753
9260,103.864,33.264,38.644,36.581
9261,112.012,29.589,30.902,32.278
9262,109.094,36.637,30.976,33.043
9263,109.704,33.245,37.185,26.082
9264,110.989,38.777,30.327,35.642
9265,109.207,31.233,34.800,31.294
9266,109.054,27.973,32.634,33.342
9267,123.948,35.789,33.307,35.586
9268,108.853,28.733,33.717,35.235
9269,113.124,28.816,24.795,25.183
9270,118.649,33.210,24.595,28.444
9271,104.704,27.474,33.790,29.547
9272,115.795,35.448,34.185,26.296
9273,111.827,29.141,37.341,30.289
9274,115.759,29.847,30.824,34.470
9275,114.075,27.172,38.068,26.970
9276,118.889,23.491,29.976,29.312
9277,110.716,32.124,29.790,28.855
9278,110.992,21.370,27.366,27.989
9279,99.533,28.138,33.941,34.226
9280,108.137,25.823,28.976,35.991
9281,119.402,28.935,35.459,27.615
9282,104.536,25.276,29.146,26.154
9283,99.994,31.538,30.220,26.606
9284,110.541,32.634,30.395,24.989
9285,112.675,30.700,26.849,29.165
9286,109.788,32.428,30.376,32.394
9287,101.587,28.514,39.400,28.093
9288,107.499,31.005,35.020,26.425
9289,105.660,29.922,33.829,29.545
9290,106.406,32.256,25.141,33.932
9291,114.290,27.114,36.966,24.419
9292,119.709,28.980,44.449,29.471
9293,121.110,28.099,26.888,27.450
9294,111.055,29.489,33.356,23.948
9295,113.584,26.165,35.307,27.704
9296,116.570,31.341,28.620,28.573
9297,51.746,31.458,37.673,24.455
9298,0.524,0.170,2.068,0.756
9299,0.224,0.911,0.278,0.407
9300,0.396,0.000,0.322,1.341
9301,0.260,0.000,0.283,0.543
9302,0.422,0.152,0.420,0.692
9303,0.359,0.298,0.054,0.369
9304,0.323,0.937,0.610,0.000
9305,0.439,0.332,0.395,0.030
9306,0.324,0.399,0.000,0.000
9307,0.310,0.000,0.000,0.163
9308,0.552,0.390,0.220,0.496
9309,0.295,0.278,0.459,0.091
9310,0.180,0.032,0.263,0.077
9311,0.500,0.538,0.000,0.545
9312,0.276,0.000,0.000,0.256
9313,0.276,0.000,0.185,0.181
9314,0.508,0.407,0.951,1.575
9315,0.438,0.397,0.912,0.226
9316,0.428,0.353,0.151,0.400
9317,0.428,0.620,0.049,0.211
9318,0.239,0.158,0.659,0.810
9319,0.575,0.865,0.000,0.717
9320,0.333,0.980,0.000,0.000
9321,0.597,0.177,0.000,0.246
9322,0.620,0.647,0.385,0.760
9323,0.267,0.090,0.688,0.681
9324,0.372,0.111,0.420,0.134
9325,0.693,0.504,1.161,0.011
9326,0.352,0.000,0.000,0.237
9327,0.402,0.193,0.000,0.005
9328,0.102,0.613,0.127,0.403
9329,0.478,0.433,2.346,0.099
9330,0.377,0.337,0.000,0.747
9331,0.454,0.290,0.122,0.523
9332,0.408,0.928,0.322,0.296
9333,0.216,1.341,0.000,0.000
9334,0.552,0.804,0.746,0.643
9335,0.524,0.293,0.639,0.566
9336,0.437,1.353,0.849,0.151
9337,0.352,0.261,0.000,0.260
9338,0.548,0.213,0.068,0.722
9339,0.614,1.256,0.278,1.213
9340,0.605,0.085,0.434,0.586
9341,0.296,0.250,0.351,0.434
9342,0.401,0.336,0.000,0.930
9343,0.245,0.053,0.000,0.435
9344,0.481,0.533,0.000,0.751
9345,0.375,0.298,1.185,0.873
9346,0.402,0.213,0.015,1.762
9347,0.228,1.859,0.732,0.364
9348,0.485,0.005,0.000,0.253
9349,0.475,0.274,0.224,0.932
9350,0.322,0.276,0.000,0.038
9351,0.456,0.417,1.624,0.353
9352,0.250,0.445,0.000,0.561
9353,0.683,0.540,0.610,0.199
9354,0.522,0.610,0.000,0.575
9355,0.246,1.216,0.112,0.269
9356,0.304,0.397,0.000,0.020
9357,0.292,0.310,0.663,0.654
9358,0.415,0.230,0.420,0.724
9359,0.632,0.000,0.229,0.663
9360,0.620,0.102,0.263,0.002
9361,0.535,0.257,0.000,0.771
9362,0.209,0.000,0.239,0.995
9363,0.216,0.968,0.590,0.457
9364,0.560,0.397,0.000,0.075
9365,0.213,0.014,0.410,0.948
9366,0.575,0.949,0.000,0.287
9367,0.186,0.083,0.000,0.842
9368,0.293,0.714,0.000,0.853
9369,0.237,0.153,0.000,0.667
9370,0.532,0.000,0.649,1.018
9371,0.503,0.409,0.312,0.649
9372,0.396,0.734,0.746,0.649
9373,0.239,0.000,0.820,1.267
9374,0.479,0.150,0.278,0.385
9375,0.261,0.131,0.561,0.045
9376,0.684,0.596,0.000,0.923
9377,0.470,0.220,0.000,0.306
9378,0.540,0.765,0.205,1.133
9379,0.699,0.450,1.995,0.767
9380,0.737,0.063,0.000,0.387
9381,0.429,0.748,0.083,0.608
9382,0.556,0.213,2.117,0.977
9383,0.516,0.172,0.517,0.310
9384,0.435,0.358,0.107,0.000
9385,0.254,0.060,1.761,0.000
9386,0.427,0.520,1.551,0.000
9387,0.206,0.416,0.400,0.213
9388,0.272,0.412,1.107,0.000
9389,0.628,0.051,0.000,0.337
9390,0.523,0.383,0.137,0.692
9391,0.482,0.748,0.034,0.475
9392,0.382,0.257,0.141,0.787
9393,0.598,0.429,0.327,1.104
9394,0.401,1.101,0.356,0.170
9395,0.473,0.564,0.132,0.183
9396,0.470,0.348,0.000,0.315
9397,0.858,0.302,0.000,0.357
9398,0.418,0.148,0.000,0.832
9399,0.434,0.295,0.273,0.543
9400,0.577,0.325,0.322,0.482
9401,0.407,0.261,1.327,0.435
9402,0.386,0.204,0.249,0.478
9403,0.509,0.719,1.732,0.292
9404,0.453,0.009,0.000,0.000
9405,0.185,0.000,0.171,0.337
9406,0.145,0.211,0.000,1.120
9407,0.466,0.664,0.776,0.199
9408,0.243,0.319,1.507,0.000
9409,0.348,0.501,0.000,0.000
9410,0.426,0.320,0.224,0.000
9411,0.197,0.753,0.000,0.373
9412,0.269,0.249,0.000,0.862
9413,0.385,1.595,0.317,0.419
9414,0.427,0.404,0.000,0.192
9415,0.612,0.162,0.000,0.000
9416,0.267,0.930,0.029,1.299
9417,0.328,0.000,0.185,0.013
9418,0.444,0.177,0.054,0.384
9419,0.590,0.167,0.000,0.289
9420,0.401,0.281,0.312,0.138
9421,0.659,0.000,0.307,1.538
9422,0.457,0.237,0.571,0.683
9423,0.320,0.445,0.727,0.539
9424,0.285,0.833,0.000,1.043
9425,0.226,0.024,1.712,0.414
9426,0.479,0.487,0.054,1.065
9427,0.567,0.860,0.024,0.077
9428,0.151,0.683,0.068,0.434
9429,0.385,0.216,0.029,0.000
9430,0.752,0.893,0.712,0.324
9431,0.399,0.090,0.000,0.301
9432,0.515,1.249,0.000,0.349
9433,0.379,0.218,1.093,0.810
9434,0.312,0.193,0.659,0.522
9435,0.469,1.043,0.220,0.113
9436,0.414,0.334,0.761,0.466
9437,0.490,0.608,1.176,0.507
9438,0.438,0.187,0.000,0.181
9439,0.455,1.434,0.000,0.034
9440,0.265,0.295,0.000,0.086
9441,0.556,0.446,0.756,0.376
9442,0.401,0.220,0.010,0.045
9443,0.391,0.576,0.000,0.091
9444,0.205,0.419,0.927,0.765
9445,0.475,0.901,0.771,0.432
9446,0.491,0.785,1.566,0.400
9447,0.233,0.526,0.410,0.491
9448,0.576,0.077,0.283,0.505
9449,0.674,0.000,0.000,1.030
9450,0.331,0.049,3.327,0.156
9451,0.404,0.061,0.000,0.590
9452,0.346,0.578,0.005,0.217
9453,0.317,0.329,0.751,0.717
9454,0.251,1.576,0.000,0.771
9455,0.309,1.707,0.146,1.518
9456,0.419,1.341,0.000,0.495
9457,0.369,0.397,0.376,0.000
9458,0.345,0.457,2.151,0.253
9459,157.055,33.339,40.922,44.722
9460,138.214,32.497,44.849,39.321
9461,140.725,34.547,28.746,42.100
9462,142.612,28.927,33.176,39.437
9463,134.480,30.051,32.766,43.692
9464,131.486,27.564,27.766,40.751
9465,135.075,22.351,36.224,33.844
9466,127.867,36.404,31.151,39.253
9467,132.474,34.717,37.580,30.794
9468,131.598,35.101,37.995,33.090
9469,126.543,32.526,43.073,37.688
9470,127.820,35.649,26.912,33.410
9471,126.007,37.997,30.688,38.769
9472,128.086,34.252,30.741,30.697
9473,128.868,37.070,29.063,32.762
9474,130.608,33.411,42.888,40.394
9475,123.642,23.506,30.800,26.403
9476,125.257,32.387,29.073,38.731
9477,133.526,36.245,27.068,33.014
9478,129.148,43.216,38.205,25.703
9479,122.988,42.068,33.000,41.487
9480,128.928,35.744,29.459,33.905
9481,136.039,36.923,23.600,33.581
9482,133.901,35.337,35.946,31.674
9483,128.708,42.009,33.985,29.858
9484,137.676,40.172,30.698,27.249
9485,132.267,42.141,24.005,29.670
9486,136.687,41.491,24.410,28.654
9487,130.116,41.266,24.693,34.556
9488,130.923,35.167,31.800,32.217
9489,137.268,32.608,45.698,33.862
9490,133.340,40.455,38.132,23.168
9491,141.774,36.842,28.941,31.346
9492,138.078,38.090,26.034,36.918
9493,149.493,43.419,32.654,39.909
9494,149.273,43.354,29.639,39.538
9495,142.145,36.898,38.727,36.283
9496,143.361,36.554,39.478,36.789
9497,154.812,43.206,39.839,35.753
9498,147.522,41.078,46.537,40.817
9499,154.560,43.605,41.493,35.394
9500,148.579,42.474,39.405,42.016
9501,169.499,40.327,41.439,41.480
9502,155.533,56.017,39.034,35.862
9503,157.571,51.744,30.307,46.023
9504,157.624,49.930,51.737,40.529
9505,156.938,48.090,44.024,45.957
9506,149.770,45.751,32.912,43.742
9507,161.372,47.237,33.620,49.025
9508,153.189,41.245,35.302,46.792
9509,156.700,46.976,27.371,49.022
9510,149.418,46.022,30.737,47.305
9511,144.738,40.738,29.941,48.274
9512,143.330,47.010,34.249,49.176
9513,143.139,42.576,31.195,45.394
9514,147.243,42.596,36.863,45.473
9515,145.833,44.828,38.878,45.371
9516,139.805,42.630,30.737,47.885
9517,144.680,39.872,33.727,47.195
9518,138.805,47.283,34.629,40.894
9519,145.719,41.145,28.863,45.993
9520,138.077,39.610,34.317,43.237
9521,134.702,37.448,34.073,44.797
9522,133.753,44.087,26.278,43.419
9523,130.156,44.847,32.166,38.013
9524,129.721,40.937,34.932,40.208
9525,134.072,36.056,32.078,35.615
9526,140.976,44.359,32.727,40.014
9527,129.897,35.232,33.166,46.133
9528,124.249,41.073,39.224,37.930
9529,129.085,37.716,33.746,40.500
9530,142.446,39.486,28.156,33.349
9531,128.215,36.712,29.049,39.007
9532,116.484,33.635,32.776,41.611
9533,129.526,40.230,40.639,39.400
9534,126.407,34.797,32.210,36.679
9535,118.537,41.833,24.312,38.312
9536,126.337,32.906,34.893,45.814
9537,128.003,31.939,32.620,26.104
9538,118.685,41.036,23.493,35.805
9539,128.616,45.445,23.717,41.203
9540,125.097,34.685,33.371,37.606
9541,115.604,39.394,33.263,34.699
9542,119.094,39.537,35.883,38.170
9543,132.140,40.934,27.015,36.950
9544,128.526,33.295,34.020,37.203
9545,115.353,36.940,23.093,34.611
9546,116.009,39.542,35.868,32.640
9547,125.225,33.412,18.868,28.806
9548,116.585,37.792,23.224,37.111
9549,124.632,39.179,29.127,32.711
9550,138.175,34.058,22.985,35.930
9551,127.164,30.334,35.722,29.082
9552,137.185,34.317,28.463,32.971
9553,120.579,42.007,18.883,27.462
9554,122.700,35.845,21.034,31.163
9555,122.079,39.101,31.015,29.731
9556,124.808,38.017,36.005,31.043
9557,126.212,26.269,24.785,33.978
9558,126.442,34.959,30.688,34.781
9559,112.080,34.089,21.551,36.125
9560,113.493,36.383,23.527,31.333
9561,110.862,40.794,19.683,31.928
9562,117.915,27.761,31.395,27.629
9563,115.720,34.346,20.015,37.263
9564,110.864,31.831,30.068,32.025
9565,114.010,34.874,27.161,28.073
9566,121.146,43.457,36.093,31.726
9567,114.989,31.453,21.624,28.038
9568,118.141,35.112,23.932,36.219
9569,117.659,35.250,22.483,26.928
9570,117.424,38.966,28.824,31.235
9571,117.515,34.066,35.927,35.706
9572,120.380,38.293,27.102,30.246
9573,114.314,34.790,25.990,33.966
9574,113.955,43.952,36.073,30.142
9575,106.549,45.985,30.498,31.437
9576,120.304,45.615,35.888,30.036
9577,121.704,38.244,31.185,25.407
9578,111.511,48.729,31.327,29.887
9579,114.851,42.898,28.839,33.177
9580,125.536,40.019,27.224,28.498
9581,120.906,45.027,35.161,32.081
9582,122.654,38.930,43.995,33.937
9583,142.339,43.761,34.078,29.866
9584,114.905,36.465,27.102,28.767
9585,104.565,44.593,34.459,28.260
9586,111.654,40.152,29.268,29.747
9587,113.845,40.693,32.776,29.932
9588,115.279,48.451,34.546,29.254
9589,115.186,46.242,33.976,28.525
9590,119.583,40.240,36.785,27.867
9591,114.782,56.733,26.420,29.014
9592,112.859,42.693,36.683,33.030
9593,121.013,47.027,22.234,29.631
9594,116.113,39.879,31.849,39.149
9595,118.228,42.366,28.376,35.565
9596,118.640,42.509,29.756,42.853
9597,117.525,41.194,27.522,38.247
9598,108.376,50.765,24.756,38.100
9599,109.902,49.625,26.683,31.812
9600,108.876,42.266,31.293,34.633
9601,111.888,46.656,28.546,36.351
9602,106.376,45.213,30.376,35.814
9603,106.252,47.780,30.044,31.014
9604,98.656,43.245,25.522,38.013
9605,98.971,34.671,25.820,35.127
9606,98.196,41.147,34.249,31.740
9607,104.377,35.758,25.444,35.054
9608,102.456,40.695,35.541,33.572
9609,102.798,38.584,28.644,29.416
9610,98.492,28.428,27.615,30.835
9611,97.270,33.264,19.117,37.805
9612,96.794,32.930,25.073,26.450
9613,97.394,34.196,32.283,31.772
9614,100.648,34.119,22.854,33.371
9615,103.149,37.646,41.668,34.412
9616,103.814,32.894,27.688,34.346
9617,99.064,30.295,23.049,29.156
9618,98.228,34.106,27.239,32.771
9619,104.144,29.794,31.190,34.627
9620,106.714,29.654,25.249,30.025
9621,107.443,39.172,24.707,31.860
9622,104.694,38.182,29.668,32.600
9623,98.097,41.271,27.883,31.652
9624,99.825,30.036,31.922,30.271
9625,110.488,33.019,36.702,41.206
9626,109.995,37.000,25.780,32.824
9627,116.577,42.121,34.741,37.774
9628,115.330,41.954,32.224,42.978
9629,113.510,41.366,30.229,33.873
9630,113.105,22.589,35.005,40.118
9631,105.284,38.145,30.044,32.174
9632,103.869,30.051,35.444,30.833
9633,103.122,43.453,23.098,36.611
9634,102.831,34.503,39.488,40.765
9635,100.885,38.857,38.302,36.982
9636,103.941,35.107,26.434,41.378
9637,101.768,37.247,37.976,42.731
9638,103.506,37.905,19.278,50.889
9639,99.102,36.191,31.502,51.787
9640,96.131,34.235,24.678,59.133
9641,101.792,40.266,27.259,63.041
9642,114.390,31.148,41.410,61.833
9643,117.921,28.424,28.229,55.631
9644,110.600,36.189,24.210,70.837
9645,120.368,44.864,35.151,71.260
9646,117.774,32.065,26.971,66.210
9647,120.632,40.792,30.293,84.432
9648,127.662,40.959,41.595,75.498
9649,133.685,33.721,42.400,69.681
9650,130.502,47.462,36.639,75.491
9651,128.661,55.174,36.010,94.588
9652,133.259,48.283,35.537,87.746
9653,142.770,41.932,46.751,83.670
9654,140.509,50.533,36.585,83.529
9655,143.237,53.082,36.815,90.543
9656,143.310,44.128,35.741,82.328
9657,152.677,47.864,44.166,88.581
9658,142.393,57.770,43.293,105.294
9659,152.557,53.850,38.956,84.717
9660,158.366,44.773,49.649,74.231
9661,152.385,52.431,48.107,83.022
9662,157.817,58.068,42.102,99.419
9663,152.350,50.825,36.112,95.898
9664,141.171,46.588,53.161,97.217
9665,151.956,44.184,43.922,92.470
9666,148.256,42.252,40.073,93.582
9667,151.452,50.031,45.137,99.996
9668,152.214,50.029,48.600,96.059
9669,154.497,46.750,29.361,79.701
9670,142.833,44.748,40.151,110.808
9671,144.014,51.954,34.390,109.934
9672,150.399,46.077,50.927,98.812
9673,150.394,48.472,47.668,98.688
9674,153.046,47.928,40.707,96.025
